,file,group,subject,condition,series,channels,delay_avg,delay_std,delay_min,delay_max,dim_avg,dim_std,dim_min,dim_max
24_1,subject_24.set,low,24,condition 1,"[[-7.13955593e-06 -2.50317669e-06  2.72208118e-06 ...  1.08628416e-05
   1.29166021e-05  1.32678432e-05]
 [-8.04993057e-06 -3.23741269e-06  1.91973960e-06 ...  1.03536720e-05
   1.24474516e-05  1.26935167e-05]
 [-5.45966291e-06 -1.65186357e-06  1.53040636e-06 ...  1.08507996e-05
   1.27344780e-05  1.16814804e-05]
 ...
 [-6.25920236e-07  1.91285753e-06  3.04032421e-06 ...  1.00606890e-05
   1.17907848e-05  1.13013783e-05]
 [-1.15247667e-06  2.86966062e-06  3.31101942e-06 ...  1.39431038e-05
   1.67874699e-05  1.62243443e-05]
 [-9.16846097e-08  4.64453131e-07  7.46242404e-07 ...  2.02033877e-06
   2.23081613e-06  2.08887863e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",20.25,7.893826701923472,7.0,31.0,7.0625,0.6584783595532961,6.0,8.0
24_2,subject_24.set,low,24,condition 2,"[[ 1.33788481e-05  1.68220558e-05  1.68757324e-05 ... -2.63299555e-07
  -2.88164854e-06 -4.36086845e-06]
 [ 1.33636494e-05  1.82141457e-05  1.90017967e-05 ... -1.90587950e-06
  -4.07958269e-06 -5.55735779e-06]
 [ 1.19274359e-05  1.73762436e-05  1.80101471e-05 ... -2.96007347e-06
  -4.18793964e-06 -5.18782854e-06]
 ...
 [ 1.01010170e-05  1.00003643e-05  8.49909019e-06 ...  4.53139448e-06
   9.50964212e-07  5.25322836e-09]
 [ 1.52649536e-05  1.60092564e-05  1.46287260e-05 ...  7.14462137e-06
   9.87487733e-07 -5.77046514e-07]
 [ 1.82818222e-06  1.94346845e-06  1.60171604e-06 ...  8.08930933e-07
  -1.08427107e-08 -1.63443282e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",20.8125,9.043082646420965,4.0,31.0,7.0,0.7071067811865476,6.0,8.0
24_3,subject_24.set,low,24,condition 3,"[[-3.76217270e-06 -2.30247545e-06 -1.19780231e-06 ...  2.82515693e-06
   2.82012284e-07  2.37395620e-06]
 [-4.82616615e-06 -2.36319613e-06 -9.37431037e-07 ...  2.03230190e-06
  -6.49760365e-07  2.54186296e-06]
 [-4.55571985e-06 -9.94663060e-07  5.04938841e-07 ... -1.06590891e-06
  -3.89071107e-06 -3.52357239e-07]
 ...
 [-3.29450041e-07 -1.65307891e-06 -5.46810031e-07 ...  4.03587580e-06
   1.82724178e-06  5.15145719e-07]
 [-1.32472134e-06 -3.64932561e-06 -9.94444430e-07 ...  7.91452456e-06
   4.26597404e-06  2.49637723e-06]
 [-1.83351040e-07 -4.42501992e-07 -1.96911678e-07 ...  5.87211788e-07
   6.60971999e-08 -4.31446955e-08]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.1875,6.326716664273816,11.0,31.0,7.0625,0.6584783595532961,6.0,8.0
24_4,subject_24.set,low,24,condition 4,"[[ 3.07672262e-06 -2.23958746e-07  3.79574388e-07 ... -3.54536343e-06
  -6.12586403e-06 -6.52389240e-06]
 [ 4.27027988e-06  4.93920326e-07  5.94430387e-07 ... -4.57071257e-06
  -8.61122799e-06 -8.67526245e-06]
 [ 3.10277605e-06  9.77857471e-07  7.74126172e-07 ... -3.84867239e-06
  -9.84826565e-06 -9.77113533e-06]
 ...
 [-2.09343362e-06 -3.05205345e-06 -8.30783784e-07 ...  1.73970401e-06
   1.50409889e-06  5.45658767e-07]
 [-2.75050640e-06 -5.42805624e-06 -1.75654149e-06 ...  3.15460896e-06
   2.02703357e-06  8.86433005e-07]
 [-3.83020550e-07 -5.80860674e-07 -6.31396994e-08 ...  3.92044961e-07
   1.25340894e-07 -2.83046961e-08]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",17.6875,6.151409899364535,5.0,27.0,7.0625,0.899218410621135,5.0,9.0
24_5,subject_24.set,low,24,condition 5,"[[-3.33157969e-06  1.99142075e-06  1.07272029e-06 ... -5.26149213e-07
  -2.08761883e-06 -1.40130067e-06]
 [-3.96059656e-06  2.22933102e-06  1.03382862e-06 ... -7.42468536e-07
  -3.13745141e-06 -1.15755892e-06]
 [-4.30325222e-06  1.63973749e-07 -1.86182821e-06 ... -5.09153426e-07
  -3.74459887e-06 -7.13747919e-07]
 ...
 [-1.07214248e-06 -6.08306766e-07 -7.47988164e-07 ...  1.36879337e-06
   2.85183048e-06  3.59485626e-07]
 [-1.58386922e-06 -3.83225471e-07 -8.84318575e-08 ...  2.79590917e-06
   5.77012825e-06  2.11759615e-06]
 [-2.36155525e-07 -1.62447736e-07 -1.96157888e-07 ...  2.86983430e-07
   4.13875878e-07 -6.95262328e-08]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",17.5,8.602325267042627,7.0,31.0,6.875,0.33071891388307384,6.0,7.0
25_0,subject_25.set,low,25,condition 0,"[[ 2.50059795e-05  2.74066353e-05  2.83330402e-05 ...  2.26590186e-07
   6.18772697e-06  4.78673601e-06]
 [ 1.58203802e-05  1.76161652e-05  1.75323811e-05 ...  9.51141298e-07
  -4.71071154e-07 -2.31611657e-06]
 [-6.49786949e-06  1.03838024e-05  1.19197683e-05 ... -1.20946538e-06
  -1.98689222e-06 -2.79809380e-06]
 ...
 [ 6.65891724e-05  1.47668800e-05  1.10689068e-05 ... -9.77088511e-07
   1.84164977e-06  2.87884831e-06]
 [ 4.45570602e-05  1.06549425e-05  6.68369484e-06 ... -1.70800030e-06
  -2.09273040e-07  4.35897261e-07]
 [ 6.40111923e-05  8.26981640e-06  5.60322428e-06 ... -2.21432877e-06
  -1.37374294e-06  2.13420725e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.4375,4.911323014219285,15.0,30.0,7.375,0.7806247497997998,6.0,9.0
25_1,subject_25.set,low,25,condition 1,"[[-3.20182610e-06 -2.39583111e-06  2.85273552e-06 ...  2.14876533e-06
   3.70974517e-06 -1.81615448e-06]
 [-8.49505305e-07  6.65818357e-06  7.27619314e-06 ...  9.33725357e-06
   9.15673637e-06  6.91951799e-06]
 [-1.63505435e-06  3.73066545e-06  4.78562975e-06 ...  7.82194948e-06
   7.13549423e-06  5.71230173e-06]
 ...
 [-2.27419782e-06 -6.81471586e-06 -7.74072075e-06 ... -1.09584932e-05
  -6.73057938e-06 -6.36938238e-06]
 [-3.16008234e-06 -7.65538645e-06 -9.85167027e-06 ... -8.98188019e-06
  -6.08419037e-06 -5.35261488e-06]
 [ 2.12788060e-07 -5.85771132e-06 -8.95857143e-06 ... -1.15865154e-05
  -6.69000864e-06 -4.96054602e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.75,3.5443617196894563,18.0,28.0,6.875,0.33071891388307384,6.0,7.0
25_2,subject_25.set,low,25,condition 2,"[[-5.54598999e-06  1.84608960e-06  7.59226608e-06 ... -6.69253302e-06
  -4.45648193e-06 -2.53405499e-06]
 [ 8.57718182e-06  1.07377138e-05  7.06095600e-06 ... -2.09699011e-06
  -2.00201917e-06 -2.74982238e-06]
 [ 6.58573246e-06  8.78537941e-06  6.84828138e-06 ... -2.68923903e-06
  -1.45063925e-06 -2.25020123e-06]
 ...
 [-7.32098341e-06 -9.66852856e-06 -1.07367973e-05 ...  5.16621828e-06
   3.22901750e-06  3.05053568e-06]
 [-4.65655851e-06 -7.18462515e-06 -8.83960056e-06 ...  4.19217682e-06
   2.98349667e-06  2.31626534e-06]
 [-5.01377487e-06 -1.01049814e-05 -1.48369942e-05 ...  5.86147976e-06
   3.75060034e-06  1.80970633e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.375,4.240798863421843,15.0,30.0,7.0,0.6123724356957945,6.0,8.0
25_3,subject_25.set,low,25,condition 3,"[[ 1.79349184e-06 -2.07022667e-06 -5.03204775e-06 ... -5.46027899e-06
  -2.96915889e-07 -3.46112728e-06]
 [-4.14969158e-06  1.63638818e-06  1.60061407e-06 ... -5.32393456e-06
  -1.44015861e-06  5.10645807e-07]
 [-2.71476865e-06  1.31574857e-06  6.32320106e-07 ... -5.17610216e-06
  -2.04400373e-06 -1.86933708e-06]
 ...
 [ 6.87673044e-06  5.36539984e-06  2.12113929e-06 ...  1.30890620e-06
  -5.69521248e-07  6.14516020e-07]
 [ 3.61213398e-06  4.23894882e-06  1.91493750e-06 ... -7.04393566e-07
  -1.80876338e-06 -5.99128306e-07]
 [ 6.04577541e-06  5.99847698e-06  1.01573312e-06 ...  3.99544716e-06
  -8.86120945e-08  4.98153597e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.125,6.173279112432873,12.0,31.0,6.75,0.5590169943749475,6.0,8.0
25_4,subject_25.set,low,25,condition 4,"[[-6.70663881e-06 -6.64432716e-06 -7.32967997e-06 ... -2.68731427e-06
  -4.09791040e-06 -2.29021117e-07]
 [-1.72039676e-06  6.83888555e-07  1.58371437e-06 ... -1.32267199e-05
  -1.24053221e-05 -1.18412447e-05]
 [-3.33106852e-06 -1.47468567e-06 -9.71724510e-07 ... -9.07157040e-06
  -8.33791924e-06 -8.75660896e-06]
 ...
 [ 1.23609495e-06  3.45153548e-08  5.96034050e-07 ...  2.78668374e-07
   6.72025561e-07  5.47933054e-06]
 [ 1.12809122e-06  1.17283785e-06  8.73512566e-07 ...  2.08677292e-06
   2.80338836e-06  6.08935118e-06]
 [ 3.62192082e-06  2.68476939e-06  2.86372495e-06 ... -3.12957406e-06
  -1.60117888e-06  2.67460108e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.3125,4.057689459532358,17.0,31.0,6.5,0.5,6.0,7.0
25_5,subject_25.set,low,25,condition 5,"[[-3.10386229e-06 -4.45227528e-06  4.14174366e-06 ... -1.00265760e-05
  -1.27740459e-05 -8.57893944e-06]
 [-1.35467968e-05 -1.33932934e-05 -1.02682705e-05 ... -1.01357632e-05
  -1.12869110e-05 -1.22036648e-05]
 [-1.04088240e-05 -9.99079132e-06 -6.75552464e-06 ... -1.36746712e-05
  -1.41841726e-05 -1.46510954e-05]
 ...
 [ 5.65621519e-06  5.20479965e-06  4.93346071e-06 ...  2.05851307e-05
   1.95160313e-05  2.21260490e-05]
 [ 6.50794506e-06  6.28204966e-06  5.23281527e-06 ...  1.35858097e-05
   1.17687426e-05  1.37802677e-05]
 [ 2.03495502e-06  2.28379297e-06  2.41396260e-06 ...  2.55082073e-05
   2.57021637e-05  2.74293690e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.875,4.399928976699511,17.0,31.0,7.25,0.6614378277661477,6.0,8.0
26_0,subject_26.set,low,26,condition 0,"[[-6.88376236e-06 -1.34837627e-05  5.15380204e-07 ...  1.06427498e-05
   7.77232647e-06  2.41647795e-07]
 [-2.37971449e-06 -4.71068287e-06  1.59061658e-06 ...  8.24358273e-06
   6.73312140e-06  3.40427732e-06]
 [-3.01186013e-06 -4.47705269e-06  3.57995677e-06 ...  7.23129892e-06
   5.82660675e-06  1.42499602e-06]
 ...
 [ 1.94611943e-06  8.62620926e-06  1.71922512e-05 ...  6.92246008e-06
   6.92610455e-06  9.94221306e-06]
 [-1.99790800e-06 -1.27568264e-05 -1.44000320e-05 ...  5.04881048e-06
   1.98064935e-06  4.76232958e-06]
 [ 8.00394917e-06  2.99027863e-05  3.54822006e-05 ...  2.51693785e-07
  -5.91749489e-07  2.72417641e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",19.6875,7.311965792452806,4.0,29.0,7.5,0.7071067811865476,7.0,9.0
26_1,subject_26.set,low,26,condition 1,"[[-8.57195663e-06 -1.24272203e-05 -1.02521524e-05 ...  4.20374346e-06
  -5.20260859e-06 -8.39858532e-06]
 [-3.71030331e-06 -7.71373940e-06 -8.39799309e-06 ...  8.21957970e-06
   6.33318305e-07 -6.11914206e-06]
 [-5.15419245e-06 -8.67202473e-06 -8.15398121e-06 ...  6.69643211e-06
  -1.47726226e-06 -7.37813282e-06]
 ...
 [ 9.56133938e-06  7.95526600e-06  2.80715656e-06 ... -9.72157097e-06
  -1.12458620e-05 -1.95703816e-06]
 [ 6.76473045e-06  6.85957813e-06  3.96588159e-06 ... -2.94253254e-05
  -9.73634243e-06  1.34297838e-05]
 [ 5.46730280e-06  5.87628269e-06  1.46000862e-06 ...  1.18820584e-06
   6.42364550e-06  9.24397373e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",19.0625,7.717421444368579,6.0,30.0,6.8125,0.3903123748998999,6.0,7.0
26_2,subject_26.set,low,26,condition 2,"[[-1.07235136e-05 -1.26712484e-05 -1.07082205e-05 ... -1.11561871e-05
  -2.54200745e-06  5.25022793e-06]
 [-1.26676960e-05 -1.59647417e-05 -1.44987545e-05 ... -1.77741947e-05
  -1.43582134e-05 -4.44926977e-06]
 [-1.31066647e-05 -1.63151550e-05 -1.45216990e-05 ... -1.24555979e-05
  -7.05401182e-06  9.39992905e-07]
 ...
 [ 1.15594282e-05  1.32643356e-05  1.09354954e-05 ...  1.60587788e-05
   1.61780567e-05  1.04769583e-05]
 [ 3.31582413e-05  4.26945076e-05  4.11052895e-05 ...  3.17663307e-05
   2.96070557e-05  1.80532646e-05]
 [ 2.03954887e-05  1.80991497e-05  5.82453299e-06 ...  2.20154324e-05
   1.33818750e-05 -9.89441693e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",18.875,8.92240858737146,5.0,31.0,7.0625,0.42847841252506524,6.0,8.0
26_3,subject_26.set,low,26,condition 3,"[[ 6.61479616e-06  7.67777395e-06  1.05192585e-05 ...  2.54661584e-06
   6.15904045e-06  6.74136925e-06]
 [ 2.85421777e-06  1.86559057e-06  6.83748662e-07 ...  1.14802027e-06
   5.48662567e-06  5.63337708e-06]
 [ 5.16248846e-06  4.33679104e-06  3.31974435e-06 ... -3.56766760e-07
   4.27829695e-06  5.32278347e-06]
 ...
 [ 8.52947521e-06  6.47313309e-06  2.14094710e-06 ... -4.58823872e-06
  -5.22324944e-06 -3.36354423e-06]
 [ 8.98305893e-06  1.23478997e-06 -7.99622154e-06 ...  2.59464097e-06
  -7.68016624e-06 -1.44246359e-05]
 [-8.73975277e-06 -7.00386810e-06 -1.32613993e-05 ... -1.39029865e-05
  -9.24060345e-06 -6.23323584e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",20.625,8.006833019365397,5.0,31.0,6.875,0.4841229182759271,6.0,8.0
26_4,subject_26.set,low,26,condition 4,"[[ 2.85757613e-06  2.03545260e-06 -3.75070977e-06 ...  2.50518513e-06
   1.95708084e-06  1.82264388e-06]
 [ 8.32726061e-07 -7.01767445e-07 -6.40762997e-06 ... -5.05841494e-07
  -4.66179878e-07  2.24702811e-06]
 [ 1.70022118e-06  8.55871260e-07 -3.84558773e-06 ... -5.38427770e-07
  -1.82981305e-08  2.34082103e-06]
 ...
 [ 7.52265215e-07  3.28527522e-06  1.19512033e-05 ...  1.03271160e-05
   1.21067123e-05  1.04611521e-05]
 [-1.69103775e-05 -2.01201153e-05 -6.10898304e-06 ...  6.65845060e-06
   5.89232826e-06  1.65769458e-06]
 [-3.39975045e-09  5.70730400e-06  1.30091181e-05 ...  2.61558580e-06
   5.44256544e-06  5.69923067e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",18.9375,8.280011699870961,4.0,30.0,7.125,0.8569568250501305,6.0,10.0
26_5,subject_26.set,low,26,condition 5,"[[ 2.08442402e-06  4.28610659e-06  1.59162068e-06 ... -1.68211765e-05
  -1.19544897e-05 -2.77149510e-06]
 [ 2.61651206e-06  5.42434502e-06  5.62417412e-06 ... -1.13398981e-05
  -3.08823287e-07  1.27034702e-05]
 [ 3.06510067e-06  4.67656803e-06  3.55948710e-06 ... -9.22175217e-06
  -2.35234451e-06  6.26045132e-06]
 ...
 [ 1.14935150e-05  9.91377926e-06  7.43993235e-06 ...  1.57114716e-05
   7.07316923e-06 -4.88380253e-07]
 [-1.42052257e-06 -5.84719515e-06 -7.91918039e-06 ...  5.12086201e-06
  -1.33462000e-06 -4.68353319e-06]
 [ 3.56385899e-06 -1.60280287e-06 -3.31978607e-06 ...  2.49157143e-05
   1.17664948e-05 -5.87481165e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",22.75,5.031152949374527,10.0,29.0,7.1875,0.3903123748998999,7.0,8.0
27_0,subject_27.set,low,27,condition 0,"[[-1.25843084e-06 -3.65458918e-06 -2.66978168e-06 ...  5.58869505e-06
   5.43046331e-06  2.49518013e-06]
 [ 1.28614914e-06  6.52380180e-06  9.46201611e-06 ...  8.21088123e-06
   8.52188110e-06  5.22236395e-06]
 [ 1.16416371e-06  6.24063015e-06  8.61870861e-06 ...  8.59605026e-06
   8.55529690e-06  5.19717836e-06]
 ...
 [ 2.02713680e-06  4.14237118e-06  2.76835275e-06 ... -1.09981241e-05
  -1.10657768e-05 -8.20403481e-06]
 [ 5.21250772e-06  1.78304062e-05  1.75532227e-05 ... -3.25345707e-06
  -6.13294697e-06 -8.98541927e-06]
 [-6.66030765e-07 -6.22471333e-06 -9.70386314e-06 ... -1.28345594e-05
  -1.05366907e-05 -2.25922441e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.25,5.006246098625197,12.0,29.0,6.9375,0.7473912964438374,6.0,9.0
27_1,subject_27.set,low,27,condition 1,"[[-1.92981333e-07 -1.37438750e-06 -4.47030163e-06 ... -4.53946352e-06
  -4.41622305e-06 -1.10205793e-06]
 [ 1.72273374e-06 -2.63156247e-06 -7.94657660e-06 ... -4.09067392e-06
  -3.89935780e-06  1.19041070e-07]
 [ 1.86507964e-06 -2.20128012e-06 -6.61547804e-06 ... -5.21524763e-06
  -4.54017210e-06 -8.66600871e-07]
 ...
 [-5.16191101e-06  1.30165350e-06  7.78558064e-06 ...  8.01867771e-06
   7.17586708e-06  3.02923298e-06]
 [-9.63530350e-06 -2.37102985e-06  6.28878021e-06 ...  7.25372458e-06
   9.35723019e-06  7.49478054e-06]
 [ 3.22588110e-06  4.51121998e-06  7.59977245e-06 ...  9.27396202e-06
   6.48218870e-06 -1.11815095e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",16.8125,7.307690726214404,3.0,28.0,7.125,0.6959705453537527,6.0,9.0
27_2,subject_27.set,low,27,condition 2,"[[ 2.11702943e-06  2.97499847e-06  4.46726036e-06 ... -4.03950483e-07
  -4.88945150e-06 -9.98376751e-06]
 [ 4.98094320e-06  6.33900881e-06  5.98643637e-06 ...  3.89250636e-06
  -1.89521325e-06 -7.80208635e-06]
 [ 3.25911283e-06  5.19894457e-06  5.58305073e-06 ...  3.37175226e-06
  -1.70248330e-06 -7.22361326e-06]
 ...
 [-3.09058356e-06 -7.88449526e-06 -9.24663448e-06 ... -5.10804415e-06
  -1.42904413e-06  4.02572250e-06]
 [ 3.87258434e-06  9.85126719e-08 -4.79795694e-06 ... -5.74014723e-07
   1.75067842e-07  5.03004372e-07]
 [-8.07812500e-06 -1.00108557e-05 -1.01274872e-05 ...  3.08691978e-06
   1.26277208e-05  2.33627968e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",10.9375,7.7416790007077925,2.0,24.0,6.8125,0.6343057228182637,6.0,8.0
27_3,subject_27.set,low,27,condition 3,"[[-1.28269548e-05 -1.19731932e-05 -9.43135643e-06 ...  4.72672272e-06
   4.19320869e-06  1.16653368e-07]
 [-9.92555141e-06 -7.64494514e-06 -4.85284805e-06 ...  6.30885887e-06
   7.08926725e-06  2.40271425e-06]
 [-9.33649826e-06 -7.36251354e-06 -5.49335241e-06 ...  5.40125084e-06
   6.35505199e-06  2.02871227e-06]
 ...
 [ 7.46580458e-06  5.35774851e-06  4.68814993e-06 ... -6.50830698e-06
  -8.61557770e-06 -5.81301355e-06]
 [ 8.25911611e-08 -9.96386409e-07  1.13843703e-06 ... -5.65037489e-06
  -3.72509265e-06  7.19956279e-07]
 [ 3.12446709e-05  2.98390770e-05  2.19023705e-05 ... -7.74294472e-06
  -6.70027494e-06 -8.22671205e-08]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",16.875,7.920503456220444,3.0,30.0,6.6875,0.582961190818051,6.0,8.0
27_4,subject_27.set,low,27,condition 4,"[[-3.19151974e-06 -3.34423661e-06 -1.22225368e-06 ...  5.52066386e-07
   4.02017593e-06  6.63207197e-06]
 [-2.59472442e-06 -2.30581951e-06  2.44266176e-06 ... -2.73292327e-06
   1.18658650e-06  5.17928886e-06]
 [-1.79568124e-06 -1.00049961e-06  2.64126444e-06 ... -3.54160953e-06
   1.29600003e-07  4.07218695e-06]
 ...
 [-6.72006488e-07  3.79717660e-06  3.06469750e-06 ...  1.02998991e-05
   8.42592812e-06  3.09205270e-06]
 [ 4.27361012e-06  4.79513311e-06  3.64080548e-06 ...  7.81820250e-06
   2.51978493e-06 -4.47551394e-06]
 [ 6.68706703e-06  8.83401299e-06  4.18831587e-06 ...  2.18896341e-06
  -2.11369014e-06 -5.20973396e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",15.0,8.73212459828649,3.0,28.0,6.875,0.6959705453537527,6.0,8.0
27_5,subject_27.set,low,27,condition 5,"[[ 7.19939280e-06  6.09666491e-06  4.22196484e-06 ...  2.42479348e-06
   1.32727349e-06 -3.18528742e-07]
 [ 6.30121422e-06  7.09650993e-06  6.29100323e-06 ...  5.45305490e-06
   2.62027669e-06 -5.27393758e-07]
 [ 5.92948723e-06  7.00388193e-06  5.87879276e-06 ...  6.07579660e-06
   3.27660728e-06 -3.27824093e-08]
 ...
 [-5.55955267e-06 -1.29554300e-05 -1.62644787e-05 ... -1.10522518e-05
  -8.57782459e-06 -5.28249073e-06]
 [-1.13691330e-05 -1.56475620e-05 -1.77471447e-05 ... -1.07881393e-05
  -8.05001736e-06 -4.47877884e-06]
 [-7.69279242e-06 -6.68509817e-06 -1.51620889e-06 ... -2.68178320e-06
  -1.65183485e-06 -2.79090375e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",20.4375,4.387037012608852,10.0,27.0,6.875,0.9921567416492215,6.0,10.0
28_0,subject_28.set,low,28,condition 0,"[[-1.16578531e-05 -5.95582008e-06 -3.64685655e-06 ...  1.63377672e-08
  -9.90756869e-07 -1.63749838e-06]
 [-1.62023411e-05 -4.07683182e-06 -1.90139699e-06 ...  1.43489152e-07
  -5.13905406e-07 -1.12054992e-06]
 [ 2.25882130e-05  1.96237030e-05  1.70382061e-05 ...  8.89151752e-07
   2.49881649e-06  4.35800940e-07]
 ...
 [ 7.45085831e-05  1.66284103e-05  1.20256462e-05 ... -2.08961263e-07
  -1.38152766e-06 -6.75936759e-07]
 [ 5.43187752e-05  1.58236341e-05  1.19085274e-05 ...  9.61785316e-08
  -8.19534123e-07  8.08904916e-08]
 [ 2.08779964e-05  1.98473573e-06  7.28136539e-07 ... -8.76399577e-07
  -6.35620773e-07 -7.14449227e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.5625,4.860153675553891,16.0,31.0,7.1875,0.6343057228182637,6.0,9.0
28_1,subject_28.set,low,28,condition 1,"[[-2.74344015e-06 -3.32598639e-06 -2.41210222e-06 ...  6.64060712e-07
   1.13926709e-06  1.33956850e-06]
 [-2.24297881e-06 -2.66937351e-06 -1.87453270e-06 ...  2.20534372e-06
   2.16111469e-06  1.58875728e-06]
 [ 2.91694015e-07  6.44918621e-07 -1.06886482e-06 ...  7.92235947e-06
   7.81954670e-06  5.66110849e-06]
 ...
 [ 3.24921846e-07 -3.75905931e-07 -5.82315683e-07 ... -7.61359358e-06
  -6.05633402e-06 -3.82071543e-06]
 [ 2.97649711e-07 -2.95391768e-07 -5.03163576e-07 ... -3.00235391e-06
  -2.78777122e-06 -1.74105322e-06]
 [-4.66150157e-08  7.05430150e-07  6.50196433e-07 ... -5.26548910e-06
  -4.25259876e-06 -2.39638329e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.4375,5.171662571166066,13.0,31.0,6.9375,0.6584783595532961,5.0,8.0
