Group,Condition,Subject_i,Subject_j,Window_i,Window_j,Distance,Subject_ij
high,ROE,16,05,3,3,9.244702869521173,"('16', '05')"
high,ROE,16,06,3,3,5.684147612380761,"('16', '06')"
high,ROE,16,07,3,3,6.6146339837666,"('16', '07')"
high,ROE,16,08,3,3,8.60945446915508,"('16', '08')"
high,ROE,16,09,3,3,5.456201165062523,"('16', '09')"
high,ROE,16,10,3,3,6.418052864729884,"('16', '10')"
high,ROE,16,11,3,3,7.273733185424726,"('16', '11')"
high,ROE,16,13,3,3,6.72512737384592,"('16', '13')"
high,ROE,16,14,3,3,11.43563035165977,"('16', '14')"
high,ROE,16,15,3,3,5.484497770660567,"('16', '15')"
high,ROE,16,16,3,3,0.0,"('16', '16')"
high,ROE,16,01,4,4,8.217627201211117,"('16', '01')"
high,ROE,16,02,4,4,6.2178652685095015,"('16', '02')"
high,ROE,16,03,4,4,5.674319060967762,"('16', '03')"
high,ROE,16,04,4,4,8.831248997592565,"('16', '04')"
high,ROE,16,05,4,4,7.668941598430093,"('16', '05')"
high,ROE,16,06,4,4,6.826428947125749,"('16', '06')"
high,ROE,16,07,4,4,7.412171793790261,"('16', '07')"
high,ROE,16,08,4,4,8.531447371446863,"('16', '08')"
high,ROE,16,09,4,4,6.1772069649164,"('16', '09')"
high,ROE,16,10,4,4,7.580232732113883,"('16', '10')"
high,ROE,16,11,4,4,8.314089381701708,"('16', '11')"
high,ROE,16,13,4,4,6.100066065241579,"('16', '13')"
high,ROE,16,14,4,4,10.253431901640512,"('16', '14')"
high,ROE,16,15,4,4,6.792859341074629,"('16', '15')"
high,ROE,16,16,4,4,0.0,"('16', '16')"
high,ROE,16,01,5,5,7.434235074825471,"('16', '01')"
high,ROE,16,02,5,5,6.973603096968402,"('16', '02')"
high,ROE,16,03,5,5,6.13053255960469,"('16', '03')"
high,ROE,16,04,5,5,8.329094371769063,"('16', '04')"
high,ROE,16,05,5,5,9.487906307360744,"('16', '05')"
high,ROE,16,06,5,5,6.950116124054149,"('16', '06')"
high,ROE,16,07,5,5,7.4222457240752755,"('16', '07')"
high,ROE,16,08,5,5,7.97373681371993,"('16', '08')"
high,ROE,16,09,5,5,6.7208118508806285,"('16', '09')"
high,ROE,16,10,5,5,8.301361369834613,"('16', '10')"
high,ROE,16,11,5,5,8.123783136774051,"('16', '11')"
high,ROE,16,13,5,5,6.777640700299348,"('16', '13')"
high,ROE,16,14,5,5,10.748679759388343,"('16', '14')"
high,ROE,16,15,5,5,7.517087915338495,"('16', '15')"
high,ROE,16,16,5,5,0.0,"('16', '16')"
high,ROE,16,01,6,6,8.183129144582907,"('16', '01')"
high,ROE,16,02,6,6,7.683212500417802,"('16', '02')"
high,ROE,16,03,6,6,5.394751360258813,"('16', '03')"
high,ROE,16,04,6,6,7.175115086247429,"('16', '04')"
high,ROE,16,05,6,6,9.495562373776885,"('16', '05')"
high,ROE,16,06,6,6,7.270679751620617,"('16', '06')"
high,ROE,16,07,6,6,6.976574202596572,"('16', '07')"
high,ROE,16,08,6,6,7.314257254424381,"('16', '08')"
high,ROE,16,09,6,6,7.122858654306343,"('16', '09')"
high,ROE,16,10,6,6,8.81674370171859,"('16', '10')"
high,ROE,16,11,6,6,9.803765588377532,"('16', '11')"
high,ROE,16,13,6,6,6.179201094967255,"('16', '13')"
high,ROE,16,14,6,6,10.55870034109608,"('16', '14')"
high,ROE,16,15,6,6,6.4630595822948,"('16', '15')"
high,ROE,16,16,6,6,0.0,"('16', '16')"
high,ROE,16,01,7,7,7.872515658501672,"('16', '01')"
high,ROE,16,02,7,7,6.993719452201078,"('16', '02')"
high,ROE,16,03,7,7,4.523071248256112,"('16', '03')"
high,ROE,16,04,7,7,6.60790815550291,"('16', '04')"
high,ROE,16,05,7,7,8.905093894501722,"('16', '05')"
high,ROE,16,06,7,7,6.713329186228566,"('16', '06')"
high,ROE,16,07,7,7,6.077561150165009,"('16', '07')"
high,ROE,16,08,7,7,7.0556846925898045,"('16', '08')"
high,ROE,16,09,7,7,5.487407018560513,"('16', '09')"
high,ROE,16,10,7,7,8.985874708293018,"('16', '10')"
high,ROE,16,11,7,7,8.205536660513994,"('16', '11')"
high,ROE,16,13,7,7,4.770886053349498,"('16', '13')"
high,ROE,16,14,7,7,9.043172663592737,"('16', '14')"
high,ROE,16,15,7,7,5.969330646331322,"('16', '15')"
high,ROE,16,16,7,7,0.0,"('16', '16')"
high,ROE,16,01,8,8,7.560957913767108,"('16', '01')"
high,ROE,16,02,8,8,6.82769171687977,"('16', '02')"
high,ROE,16,03,8,8,4.988442096566296,"('16', '03')"
high,ROE,16,04,8,8,7.914374098826949,"('16', '04')"
high,ROE,16,05,8,8,8.168321206123439,"('16', '05')"
high,ROE,16,06,8,8,5.84507642192282,"('16', '06')"
high,ROE,16,07,8,8,6.4573950648448735,"('16', '07')"
high,ROE,16,08,8,8,5.378978287370839,"('16', '08')"
high,ROE,16,09,8,8,5.417841663213134,"('16', '09')"
high,ROE,16,10,8,8,7.555689947345177,"('16', '10')"
high,ROE,16,11,8,8,7.192872130965533,"('16', '11')"
high,ROE,16,13,8,8,6.52598083968158,"('16', '13')"
high,ROE,16,14,8,8,9.180039078194495,"('16', '14')"
high,ROE,16,15,8,8,6.413810680776591,"('16', '15')"
high,ROE,16,16,8,8,0.0,"('16', '16')"
high,ROE,16,01,9,9,9.128360617208273,"('16', '01')"
high,ROE,16,02,9,9,9.157177766178451,"('16', '02')"
high,ROE,16,03,9,9,7.173184874130019,"('16', '03')"
high,ROE,16,04,9,9,7.017779520175085,"('16', '04')"
high,ROE,16,05,9,9,9.041654103222008,"('16', '05')"
high,ROE,16,06,9,9,7.743819279701191,"('16', '06')"
high,ROE,16,07,9,9,8.308909691099457,"('16', '07')"
high,ROE,16,08,9,9,6.9346200391628,"('16', '08')"
high,ROE,16,09,9,9,6.54827440781612,"('16', '09')"
high,ROE,16,10,9,9,8.046853676646817,"('16', '10')"
high,ROE,16,11,9,9,7.896256011089142,"('16', '11')"
high,ROE,16,13,9,9,6.823198265220999,"('16', '13')"
high,ROE,16,14,9,9,10.636679820403602,"('16', '14')"
high,ROE,16,15,9,9,6.409184463404964,"('16', '15')"
high,ROE,16,16,9,9,0.0,"('16', '16')"
high,ROE,16,01,10,10,8.302201331761148,"('16', '01')"
high,ROE,16,02,10,10,8.654895961063486,"('16', '02')"
high,ROE,16,03,10,10,7.669475717861015,"('16', '03')"
high,ROE,16,04,10,10,6.574363427778811,"('16', '04')"
high,ROE,16,05,10,10,9.317640116214843,"('16', '05')"
high,ROE,16,06,10,10,6.884557633288464,"('16', '06')"
high,ROE,16,07,10,10,7.347322640491982,"('16', '07')"
high,ROE,16,08,10,10,8.648033462185994,"('16', '08')"
high,ROE,16,09,10,10,6.273908186031097,"('16', '09')"
high,ROE,16,10,10,10,6.630632169204422,"('16', '10')"
high,ROE,16,11,10,10,7.7868102312998015,"('16', '11')"
high,ROE,16,13,10,10,7.774188713366792,"('16', '13')"
high,ROE,16,14,10,10,10.024762608600772,"('16', '14')"
high,ROE,16,15,10,10,7.038419224149441,"('16', '15')"
high,ROE,16,16,10,10,0.0,"('16', '16')"
high,ROE,16,01,11,11,8.721271342360108,"('16', '01')"
high,ROE,16,02,11,11,11.106154030578296,"('16', '02')"
high,ROE,16,03,11,11,7.974203371040001,"('16', '03')"
high,ROE,16,04,11,11,8.901105432751246,"('16', '04')"
high,ROE,16,05,11,11,11.635625496272244,"('16', '05')"
high,ROE,16,06,11,11,7.705890572169402,"('16', '06')"
high,ROE,16,07,11,11,8.763304736282407,"('16', '07')"
high,ROE,16,08,11,11,9.321059649310124,"('16', '08')"
high,ROE,16,09,11,11,6.834280708321719,"('16', '09')"
high,ROE,16,10,11,11,5.513266596771109,"('16', '10')"
high,ROE,16,11,11,11,7.771791881156664,"('16', '11')"
high,ROE,16,13,11,11,10.016513736114806,"('16', '13')"
high,ROE,16,14,11,11,11.558938037778937,"('16', '14')"
high,ROE,16,15,11,11,8.428861758436838,"('16', '15')"
high,ROE,16,16,11,11,0.0,"('16', '16')"
high,ROE,16,01,12,12,7.620793722714261,"('16', '01')"
high,ROE,16,02,12,12,7.962581493203923,"('16', '02')"
high,ROE,16,03,12,12,3.884987845875313,"('16', '03')"
high,ROE,16,04,12,12,5.693127155429635,"('16', '04')"
high,ROE,16,05,12,12,9.997929171136484,"('16', '05')"
high,ROE,16,06,12,12,5.464708767744673,"('16', '06')"
high,ROE,16,07,12,12,5.793898662314045,"('16', '07')"
high,ROE,16,08,12,12,8.437178664454798,"('16', '08')"
high,ROE,16,09,12,12,5.620905643201516,"('16', '09')"
high,ROE,16,10,12,12,6.8347396169343995,"('16', '10')"
high,ROE,16,11,12,12,6.430989855226053,"('16', '11')"
high,ROE,16,13,12,12,6.219991285486129,"('16', '13')"
high,ROE,16,14,12,12,9.309555003584135,"('16', '14')"
high,ROE,16,15,12,12,5.480387064619188,"('16', '15')"
high,ROE,16,16,12,12,0.0,"('16', '16')"
high,ROE,16,01,13,13,6.266694873475497,"('16', '01')"
high,ROE,16,02,13,13,8.153467130292444,"('16', '02')"
high,ROE,16,03,13,13,4.645607245769068,"('16', '03')"
high,ROE,16,04,13,13,5.382131351245593,"('16', '04')"
high,ROE,16,05,13,13,10.978431988019762,"('16', '05')"
high,ROE,16,06,13,13,5.297028958985123,"('16', '06')"
high,ROE,16,07,13,13,5.836370339264099,"('16', '07')"
high,ROE,16,08,13,13,7.994328937563084,"('16', '08')"
high,ROE,16,09,13,13,5.078301881799905,"('16', '09')"
high,ROE,16,10,13,13,5.849680095611865,"('16', '10')"
high,ROE,16,11,13,13,6.06408405274046,"('16', '11')"
high,ROE,16,13,13,13,5.420436827783553,"('16', '13')"
high,ROE,16,14,13,13,10.549216946467519,"('16', '14')"
high,ROE,16,15,13,13,4.893265546055408,"('16', '15')"
high,ROE,16,16,13,13,0.0,"('16', '16')"
high,ROE,16,01,14,14,8.076511161531885,"('16', '01')"
high,ROE,16,02,14,14,12.627728451376882,"('16', '02')"
high,ROE,16,03,14,14,5.976084449392373,"('16', '03')"
high,ROE,16,04,14,14,8.026484409983805,"('16', '04')"
high,ROE,16,05,14,14,10.604136238518441,"('16', '05')"
high,ROE,16,06,14,14,7.238311304688763,"('16', '06')"
high,ROE,16,07,14,14,8.404983157853502,"('16', '07')"
high,ROE,16,08,14,14,9.027395053175104,"('16', '08')"
high,ROE,16,09,14,14,8.118177870633469,"('16', '09')"
high,ROE,16,10,14,14,8.310935327035564,"('16', '10')"
high,ROE,16,11,14,14,9.031700742243187,"('16', '11')"
high,ROE,16,13,14,14,9.067875505229305,"('16', '13')"
high,ROE,16,14,14,14,12.865634219307879,"('16', '14')"
high,ROE,16,15,14,14,7.226910335891327,"('16', '15')"
high,ROE,16,16,14,14,0.0,"('16', '16')"
high,ROE,16,01,15,15,7.9670747607491395,"('16', '01')"
high,ROE,16,02,15,15,8.71663775391956,"('16', '02')"
high,ROE,16,03,15,15,4.774294148533793,"('16', '03')"
high,ROE,16,04,15,15,6.069390971633847,"('16', '04')"
high,ROE,16,05,15,15,9.010710672015902,"('16', '05')"
high,ROE,16,06,15,15,6.321900301591731,"('16', '06')"
high,ROE,16,07,15,15,6.228886540043186,"('16', '07')"
high,ROE,16,08,15,15,8.124656821304418,"('16', '08')"
high,ROE,16,09,15,15,6.016686790457204,"('16', '09')"
high,ROE,16,10,15,15,7.399943008017423,"('16', '10')"
high,ROE,16,11,15,15,5.842985126954837,"('16', '11')"
high,ROE,16,13,15,15,6.330713913263068,"('16', '13')"
high,ROE,16,14,15,15,8.947337187921304,"('16', '14')"
high,ROE,16,15,15,15,5.104534586662123,"('16', '15')"
high,ROE,16,16,15,15,0.0,"('16', '16')"
high,ROE,16,01,16,16,8.14655190097861,"('16', '01')"
high,ROE,16,02,16,16,5.727716781703445,"('16', '02')"
high,ROE,16,03,16,16,5.506810681715749,"('16', '03')"
high,ROE,16,04,16,16,6.051682283319829,"('16', '04')"
high,ROE,16,05,16,16,8.75270312604679,"('16', '05')"
high,ROE,16,06,16,16,6.716520920427596,"('16', '06')"
high,ROE,16,07,16,16,4.451007034042486,"('16', '07')"
high,ROE,16,08,16,16,7.108462983902239,"('16', '08')"
high,ROE,16,09,16,16,5.795146186556139,"('16', '09')"
high,ROE,16,10,16,16,6.180179476065674,"('16', '10')"
high,ROE,16,11,16,16,6.3447620750631275,"('16', '11')"
high,ROE,16,13,16,16,5.563373385918745,"('16', '13')"
high,ROE,16,14,16,16,8.576288102547245,"('16', '14')"
high,ROE,16,15,16,16,4.5897326108377055,"('16', '15')"
high,ROE,16,16,16,16,0.0,"('16', '16')"
high,ROE,16,01,17,17,8.228762798045747,"('16', '01')"
high,ROE,16,02,17,17,6.887631391984495,"('16', '02')"
high,ROE,16,03,17,17,5.26501778376691,"('16', '03')"
high,ROE,16,04,17,17,8.55316020733212,"('16', '04')"
high,ROE,16,05,17,17,9.046825912044222,"('16', '05')"
high,ROE,16,06,17,17,7.249854755282791,"('16', '06')"
high,ROE,16,07,17,17,5.929849369994184,"('16', '07')"
high,ROE,16,08,17,17,7.929709905269785,"('16', '08')"
high,ROE,16,09,17,17,6.638106771062563,"('16', '09')"
high,ROE,16,10,17,17,6.7783583162240975,"('16', '10')"
high,ROE,16,11,17,17,7.2202513197360245,"('16', '11')"
high,ROE,16,13,17,17,5.9042078578621755,"('16', '13')"
high,ROE,16,14,17,17,8.085287369977452,"('16', '14')"
high,ROE,16,15,17,17,5.89572693683625,"('16', '15')"
high,ROE,16,16,17,17,0.0,"('16', '16')"
high,RCE,01,01,0,0,0.0,"('01', '01')"
high,RCE,01,02,0,0,7.5434362629255975,"('01', '02')"
high,RCE,01,03,0,0,6.553611843776253,"('01', '03')"
high,RCE,01,04,0,0,12.56082740469637,"('01', '04')"
high,RCE,01,05,0,0,9.898373069100575,"('01', '05')"
high,RCE,01,06,0,0,5.966870221509126,"('01', '06')"
high,RCE,01,07,0,0,6.716048086129842,"('01', '07')"
high,RCE,01,08,0,0,8.587574435249666,"('01', '08')"
high,RCE,01,09,0,0,6.566512537662352,"('01', '09')"
high,RCE,01,10,0,0,8.243745262572425,"('01', '10')"
high,RCE,01,11,0,0,9.24656276492911,"('01', '11')"
high,RCE,01,13,0,0,7.512229152232076,"('01', '13')"
high,RCE,01,14,0,0,6.772739384952086,"('01', '14')"
high,RCE,01,15,0,0,7.859301757048896,"('01', '15')"
high,RCE,01,16,0,0,8.435916907446437,"('01', '16')"
high,RCE,01,01,1,1,0.0,"('01', '01')"
high,RCE,01,02,1,1,7.80787668111058,"('01', '02')"
high,RCE,01,03,1,1,7.361038460011062,"('01', '03')"
high,RCE,01,04,1,1,9.113509143171843,"('01', '04')"
high,RCE,01,05,1,1,8.756787437893314,"('01', '05')"
high,RCE,01,06,1,1,6.06549282972396,"('01', '06')"
high,RCE,01,07,1,1,8.988899756510309,"('01', '07')"
high,RCE,01,08,1,1,9.18587448191939,"('01', '08')"
high,RCE,01,09,1,1,6.803288134695679,"('01', '09')"
high,RCE,01,10,1,1,8.25091854710773,"('01', '10')"
high,RCE,01,11,1,1,7.89236475031996,"('01', '11')"
high,RCE,01,13,1,1,7.6434000559959765,"('01', '13')"
high,RCE,01,14,1,1,7.1692145465433805,"('01', '14')"
high,RCE,01,15,1,1,8.589148508134624,"('01', '15')"
high,RCE,01,16,1,1,7.724664586963271,"('01', '16')"
high,RCE,01,01,2,2,0.0,"('01', '01')"
high,RCE,01,02,2,2,6.776805193760194,"('01', '02')"
high,RCE,01,03,2,2,7.345512796463125,"('01', '03')"
high,RCE,01,04,2,2,7.3624815484429025,"('01', '04')"
high,RCE,01,05,2,2,10.273873604547012,"('01', '05')"
high,RCE,01,06,2,2,5.9448417415765,"('01', '06')"
high,RCE,01,07,2,2,8.376008606658273,"('01', '07')"
high,RCE,01,08,2,2,9.025392210347855,"('01', '08')"
high,RCE,01,09,2,2,5.397856742670834,"('01', '09')"
high,RCE,01,10,2,2,7.397658442071131,"('01', '10')"
high,RCE,01,11,2,2,8.005640927095657,"('01', '11')"
high,RCE,01,13,2,2,7.509402889913057,"('01', '13')"
high,RCE,01,14,2,2,7.940806264883772,"('01', '14')"
high,RCE,01,15,2,2,7.0196177254706384,"('01', '15')"
high,RCE,01,16,2,2,6.134264097261147,"('01', '16')"
high,RCE,01,01,3,3,0.0,"('01', '01')"
high,RCE,01,02,3,3,6.962817042756765,"('01', '02')"
high,RCE,01,03,3,3,7.846434244187693,"('01', '03')"
high,RCE,01,04,3,3,8.495419014283804,"('01', '04')"
high,RCE,01,05,3,3,10.226277605515259,"('01', '05')"
high,RCE,01,06,3,3,6.291349042482552,"('01', '06')"
high,RCE,01,07,3,3,8.965546018781028,"('01', '07')"
high,RCE,01,08,3,3,9.222909900289718,"('01', '08')"
high,RCE,01,09,3,3,6.369952816195517,"('01', '09')"
high,RCE,01,10,3,3,8.22954379699388,"('01', '10')"
high,RCE,01,11,3,3,7.163062925216045,"('01', '11')"
high,RCE,01,13,3,3,7.656632980425257,"('01', '13')"
high,RCE,01,14,3,3,10.089761759553191,"('01', '14')"
high,RCE,01,15,3,3,7.379917991455685,"('01', '15')"
high,RCE,01,16,3,3,6.963458732127032,"('01', '16')"
high,RCE,01,01,4,4,0.0,"('01', '01')"
high,RCE,01,02,4,4,6.834721733868426,"('01', '02')"
high,RCE,01,03,4,4,7.960073846167979,"('01', '03')"
high,RCE,01,04,4,4,6.724347218991519,"('01', '04')"
high,RCE,01,05,4,4,10.438059433776436,"('01', '05')"
high,RCE,01,06,4,4,5.799455222232962,"('01', '06')"
high,RCE,01,07,4,4,8.047730215331612,"('01', '07')"
high,RCE,01,08,4,4,8.532894873444498,"('01', '08')"
high,RCE,01,09,4,4,6.500666439654484,"('01', '09')"
high,RCE,01,10,4,4,7.289559086714681,"('01', '10')"
high,RCE,01,11,4,4,8.557367579158283,"('01', '11')"
high,RCE,01,13,4,4,7.626982939301353,"('01', '13')"
high,RCE,01,14,4,4,10.004254558168544,"('01', '14')"
high,RCE,01,15,4,4,7.248941658409984,"('01', '15')"
high,RCE,01,16,4,4,6.637599386686374,"('01', '16')"
high,RCE,01,01,5,5,0.0,"('01', '01')"
high,RCE,01,02,5,5,6.024990199899743,"('01', '02')"
high,RCE,01,03,5,5,5.950592119433395,"('01', '03')"
high,RCE,01,04,5,5,7.032041275655281,"('01', '04')"
high,RCE,01,05,5,5,9.522466136984665,"('01', '05')"
high,RCE,01,06,5,5,6.074593018365373,"('01', '06')"
high,RCE,01,07,5,5,7.911978288505236,"('01', '07')"
high,RCE,01,08,5,5,8.21151678411322,"('01', '08')"
high,RCE,01,09,5,5,5.526276360003615,"('01', '09')"
high,RCE,01,10,5,5,6.2182126882748125,"('01', '10')"
high,RCE,01,11,5,5,7.625208048037475,"('01', '11')"
high,RCE,01,13,5,5,7.43453465283456,"('01', '13')"
high,RCE,01,14,5,5,9.901207188726675,"('01', '14')"
high,RCE,01,15,5,5,7.741337995804301,"('01', '15')"
high,RCE,01,16,5,5,6.354210005311685,"('01', '16')"
high,RCE,01,01,6,6,0.0,"('01', '01')"
high,RCE,01,02,6,6,6.465027158016544,"('01', '02')"
high,RCE,01,03,6,6,6.436852464389272,"('01', '03')"
high,RCE,01,04,6,6,7.338481131456717,"('01', '04')"
high,RCE,01,05,6,6,8.551632830368584,"('01', '05')"
high,RCE,01,06,6,6,5.849664262509348,"('01', '06')"
high,RCE,01,07,6,6,8.851189495592898,"('01', '07')"
high,RCE,01,08,6,6,6.987961798408817,"('01', '08')"
high,RCE,01,09,6,6,6.087957389600963,"('01', '09')"
high,RCE,01,10,6,6,5.472855992090543,"('01', '10')"
high,RCE,01,11,6,6,6.975220913138664,"('01', '11')"
high,RCE,01,13,6,6,7.516973322147255,"('01', '13')"
high,RCE,01,14,6,6,9.971049237546202,"('01', '14')"
high,RCE,01,15,6,6,7.114564375068263,"('01', '15')"
high,RCE,01,16,6,6,6.659682807023587,"('01', '16')"
high,RCE,01,01,7,7,0.0,"('01', '01')"
high,RCE,01,02,7,7,6.642130916078243,"('01', '02')"
high,RCE,01,03,7,7,7.451786926071468,"('01', '03')"
high,RCE,01,04,7,7,7.68681925303175,"('01', '04')"
high,RCE,01,05,7,7,8.741942726175782,"('01', '05')"
high,RCE,01,06,7,7,5.34209661612547,"('01', '06')"
high,RCE,01,07,7,7,7.148267781145644,"('01', '07')"
high,RCE,01,08,7,7,8.768596627007195,"('01', '08')"
high,RCE,01,09,7,7,5.49002254938688,"('01', '09')"
high,RCE,01,10,7,7,4.852717416082732,"('01', '10')"
high,RCE,01,11,7,7,8.183639219246821,"('01', '11')"
high,RCE,01,13,7,7,6.606977893028602,"('01', '13')"
high,RCE,01,14,7,7,10.962501751209683,"('01', '14')"
high,RCE,01,15,7,7,6.7560743455878765,"('01', '15')"
high,RCE,01,16,7,7,5.852109969898566,"('01', '16')"
high,RCE,01,01,8,8,0.0,"('01', '01')"
high,RCE,01,02,8,8,8.063840994720747,"('01', '02')"
high,RCE,01,03,8,8,6.23973655111508,"('01', '03')"
high,RCE,01,04,8,8,7.767790574711245,"('01', '04')"
high,RCE,01,05,8,8,10.018014735444586,"('01', '05')"
high,RCE,01,06,8,8,6.595608048671941,"('01', '06')"
high,RCE,01,07,8,8,7.648263282224224,"('01', '07')"
high,RCE,01,08,8,8,9.025411803406199,"('01', '08')"
high,RCE,01,09,8,8,6.348953917674508,"('01', '09')"
high,RCE,01,10,8,8,6.277196414646047,"('01', '10')"
high,RCE,01,11,8,8,7.747703651573344,"('01', '11')"
high,RCE,01,13,8,8,7.057700597739364,"('01', '13')"
high,RCE,01,14,8,8,10.493618952085477,"('01', '14')"
high,RCE,01,15,8,8,7.302919501557847,"('01', '15')"
high,RCE,01,16,8,8,5.7315819654535165,"('01', '16')"
high,RCE,01,01,9,9,0.0,"('01', '01')"
high,RCE,01,02,9,9,6.124626279946676,"('01', '02')"
high,RCE,01,03,9,9,5.674716859954938,"('01', '03')"
high,RCE,01,04,9,9,7.419449755826056,"('01', '04')"
high,RCE,01,05,9,9,8.312600621788377,"('01', '05')"
high,RCE,01,06,9,9,5.114441355754298,"('01', '06')"
high,RCE,01,07,9,9,8.413285310211988,"('01', '07')"
high,RCE,01,08,9,9,7.6331293592907015,"('01', '08')"
high,RCE,01,09,9,9,5.743291659277888,"('01', '09')"
high,RCE,01,10,9,9,5.85972221041518,"('01', '10')"
high,RCE,01,11,9,9,8.15031695034447,"('01', '11')"
high,RCE,01,13,9,9,7.1628995407375085,"('01', '13')"
high,RCE,01,14,9,9,9.545500293032367,"('01', '14')"
high,RCE,01,15,9,9,6.759689539342825,"('01', '15')"
high,RCE,01,16,9,9,5.172186642179675,"('01', '16')"
high,RCE,01,01,10,10,0.0,"('01', '01')"
high,RCE,01,02,10,10,7.451782988117641,"('01', '02')"
high,RCE,01,03,10,10,6.630445955703282,"('01', '03')"
high,RCE,01,04,10,10,8.645706353148396,"('01', '04')"
high,RCE,01,05,10,10,10.733673632667665,"('01', '05')"
high,RCE,01,06,10,10,6.732315109010025,"('01', '06')"
high,RCE,01,07,10,10,7.494665074423497,"('01', '07')"
high,RCE,01,08,10,10,8.24542299232348,"('01', '08')"
high,RCE,01,09,10,10,6.958222799220242,"('01', '09')"
high,RCE,01,10,10,10,6.2737313683671125,"('01', '10')"
high,RCE,01,11,10,10,8.628790925366772,"('01', '11')"
high,RCE,01,13,10,10,7.647391952423845,"('01', '13')"
high,RCE,01,14,10,10,10.18555290556209,"('01', '14')"
high,RCE,01,15,10,10,7.692850957007202,"('01', '15')"
high,RCE,01,16,10,10,6.672426506840255,"('01', '16')"
high,RCE,01,01,11,11,0.0,"('01', '01')"
high,RCE,01,02,11,11,6.524842884332049,"('01', '02')"
high,RCE,01,03,11,11,7.843791563546237,"('01', '03')"
high,RCE,01,04,11,11,8.466228723163438,"('01', '04')"
high,RCE,01,05,11,11,11.508357434448033,"('01', '05')"
high,RCE,01,06,11,11,6.718856137465351,"('01', '06')"
high,RCE,01,07,11,11,8.200876575782768,"('01', '07')"
high,RCE,01,08,11,11,9.675584252179096,"('01', '08')"
high,RCE,01,09,11,11,7.078143101550181,"('01', '09')"
high,RCE,01,10,11,11,7.523421791830539,"('01', '10')"
high,RCE,01,11,11,11,8.576327395335351,"('01', '11')"
high,RCE,01,13,11,11,7.45748279397644,"('01', '13')"
high,RCE,01,14,11,11,9.131305523911646,"('01', '14')"
high,RCE,01,15,11,11,7.343049961168611,"('01', '15')"
high,RCE,01,16,11,11,6.3384506669619,"('01', '16')"
high,RCE,01,01,12,12,0.0,"('01', '01')"
high,RCE,01,02,12,12,7.510640430935842,"('01', '02')"
high,RCE,01,03,12,12,8.117018717630916,"('01', '03')"
high,RCE,01,04,12,12,9.524307544848826,"('01', '04')"
high,RCE,01,05,12,12,10.815935429439506,"('01', '05')"
high,RCE,01,06,12,12,7.095772394432644,"('01', '06')"
high,RCE,01,07,12,12,9.04047605584372,"('01', '07')"
high,RCE,01,08,12,12,10.392635420174003,"('01', '08')"
high,RCE,01,09,12,12,7.674352542591625,"('01', '09')"
high,RCE,01,10,12,12,7.517378583942575,"('01', '10')"
high,RCE,01,11,12,12,8.419300461472659,"('01', '11')"
high,RCE,01,13,12,12,8.206621975369059,"('01', '13')"
